Checkpoint,allocate_the,allocate_was,allot_the,allot_was,ask_the,ask_was,assign_the,assign_was,award_the,award_was,bequeath_the,bequeath_was,cede_the,cede_was,deliver_the,deliver_was,deny_the,deny_was,dictate_the,dictate_was,explain_the,explain_was,feed_the,feed_was,forward_the,forward_was,give_the,give_was,grant_the,grant_was,guarantee_the,guarantee_was,issue_the,issue_was,lease_the,lease_was,mail_the,mail_was,offer_the,offer_was,pass_the,pass_was,pay_the,pay_was,present_the,present_was,promise_the,promise_was,read_the,read_was,refund_the,refund_was,relay_the,relay_was,rent_the,rent_was,sell_the,sell_was,show_the,show_was,teach_the,teach_was,tell_the,tell_was,trade_the,trade_was,transfer_the,transfer_was,yield_the,yield_was
9700,0.08928333009209703,0.07855955198037383,0.15138685647398234,0.023913921220082558,0.01667993124574423,0.049813194945454595,0.06336074933642522,0.10653794175959774,0.06516981433036134,0.1039208297691349,0.06731906905770302,0.0210161666230609,0.17903924925873677,0.061649952403725665,0.16589855143683963,0.06084073383937039,0.13408235550440592,0.0474033945824415,0.03952362286773595,0.1011649420357902,0.10863235022948492,0.028979706168916722,0.0660895290474097,0.09105690910170476,0.17726902971044184,0.08678209016215988,0.08945039760984594,0.08973970252907637,0.10985837877879656,0.05151987988278432,0.14952760810653368,0.00024632320825427695,0.09435952016048961,0.017848864773178423,0.06883094768579069,0.13622136323178174,0.0435763425193727,0.11851902009636563,0.11218696450814605,0.04301215580562712,0.05164522527096172,0.13083413048492123,0.047486638670842,0.07773472304517567,0.11345641102109637,0.13553873706415678,0.10555763812245507,0.023248187064861047,0.0769041138967233,0.05789011836875164,0.0854150028899312,0.004376711149234325,0.1637689685681835,0.10904746019541563,0.027878580226873357,0.05890621904594203,0.06574277808072,0.12437272429691269,0.0395658953639213,0.13658287942325842,0.03930513783087654,0.10686118538644458,0.070367661340592,0.14304188209979868,0.08745373322938879,0.06617164783504753,0.06625269006730782,0.126421969155975,0.15732336193323135,0.028780907445616323
9800,0.09510702880866387,0.07597345564521246,0.1730815503746271,0.03544239030743483,0.058755649253726006,0.07470002435147763,0.053323292980037094,0.14980538859383938,0.07089173152823658,0.10252681481656242,0.08285483469565709,0.03312526053438584,0.17022082724918922,0.06051063549008783,0.15260578415472992,0.07040770603254032,0.13230259645858716,0.04235288026217764,0.05181395939805291,0.15328094409778714,0.11587476858268167,0.03167613307680788,0.05236937279502551,0.09047903278842569,0.16566740265116095,0.10945603588188532,0.08589125605949173,0.11814451765861701,0.09896368648163802,0.05203497866310753,0.1267806999385357,0.001671429023190285,0.10582681532121367,0.02039352193181306,0.0632850746134002,0.16465480195677773,0.036160150077193975,0.15140984435233154,0.11220694367075339,0.04238520724084083,0.048475981301938496,0.14766306932627535,0.07087141563020208,0.06378313618701856,0.12717017294572933,0.13979927514384535,0.09504516863901365,0.02265239138949638,0.07546215653419494,0.07119764967688492,0.12383484095335007,0.002215394313680008,0.15055997193946194,0.12319244443436522,0.026824693544767797,0.13458567231039828,0.06050853066646108,0.14591327710620203,0.0478338633547537,0.1559971759538712,0.045202290519110615,0.1039515272047626,0.07859034789726138,0.15923429301116043,0.09234590139240026,0.07977765678418412,0.06679621626002093,0.1353940279999127,0.1531994527205825,0.025310961524519372
9900,0.09560408426777404,0.06480025810956516,0.1888978336006403,0.022306317010952627,0.04440976921468973,0.12051831101998686,0.06802057376730122,0.10135812098302008,0.0951581942191457,0.08216929736510578,0.10011154413223267,0.02236564604875942,0.1604140831778447,0.07455926914647838,0.1925297338166274,0.06162139060938898,0.12944917287677526,0.04770195782174565,0.04083473955027082,0.15487058744342488,0.14208743290780762,0.025843936837730345,0.0935070858647426,0.09279991917622586,0.24177474156022072,0.0817573898289993,0.10556216200700763,0.10094375801660742,0.12136589354553888,0.04946777586951083,0.15586435049772263,0.0002519770724423627,0.12727694757696656,0.01596530341250602,0.07463256704719051,0.17088948838495285,0.05462838716006705,0.128689509088872,0.13697466219309717,0.04152792862714705,0.07449166773973653,0.10093934045701948,0.06052368055508636,0.06669050911809524,0.17565062352057015,0.10060095412996556,0.10856764974366677,0.02579331855744577,0.08869719825285886,0.08141500737986332,0.15167389437556267,0.0008365582616534084,0.1869157654698938,0.12255130595173493,0.0385091975525332,0.11163001655222615,0.07805938412798796,0.13634532632372945,0.05288140079937875,0.15770414468306626,0.056029733931345325,0.1054767532285393,0.11691419624436933,0.13896782199467103,0.09400916319961349,0.0786191922545792,0.07747752092675203,0.11894870869461253,0.19394469410181045,0.026403781424050976
10000,0.1291706093093928,0.04881806720924728,0.2261040762066841,0.011672857538360403,0.05120617859065533,0.02271983635437209,0.0946807758383719,0.08309844675529478,0.11259699845686555,0.0709396494059333,0.10371666277448337,0.019106658660651494,0.21250929112235706,0.06863302611072868,0.20504454406909645,0.056784372390097815,0.1678459783052576,0.04046769226398941,0.05729183469983665,0.1380681689955633,0.1477088733402969,0.024176627106520077,0.08907765497763952,0.0981032823290055,0.22842880575917662,0.07452805512875785,0.14176988466219467,0.08687993956713895,0.18212696535209583,0.03586501990198591,0.16796850164731345,0.0005807883749184839,0.14714879250774782,0.011237249536659673,0.09969154692034383,0.16615968736971953,0.05857518405121352,0.12937021382510597,0.17697129882872104,0.021610535420722953,0.08347719095957776,0.10302926553801323,0.11691660061478615,0.06366474333224366,0.19395866096019745,0.09124723527269712,0.12169464844229974,0.012712324141543113,0.10501570994300502,0.045510948863946916,0.16979092359542847,0.0002709167747525498,0.2086494932261606,0.10164393275830055,0.056573392862143614,0.09121470689812365,0.0928710182310968,0.13294968407185145,0.0836639940389432,0.13693551195092368,0.05556948501015863,0.12369276220194861,0.1403666680607085,0.1035945992222808,0.12482204375167688,0.05091795091878642,0.10530991280554897,0.13582296235553157,0.2428146168589592,0.018275776607151784
10100,0.0924330237595474,0.07799092586912379,0.17618609108030797,0.0326651810653857,0.04618397690355778,0.02889242679812014,0.050732228647185754,0.14591249517603241,0.07316585337085758,0.117189140042576,0.08507719760139783,0.026314278443654377,0.163803670493265,0.08631586054010161,0.1940058762265835,0.05849857339285336,0.13935829949533118,0.06259015440496271,0.04803488293493336,0.12619245232252235,0.1539234328692844,0.050605162200025554,0.0769907391940554,0.10236400224578877,0.18486214983277022,0.0926192904356867,0.10407433957990372,0.11535989935421667,0.11506915678335138,0.0646432466530187,0.14455851757278046,0.003337086524349312,0.12724414554735025,0.01911324299378773,0.08108052354624593,0.19872406039825077,0.04382756255966212,0.13044920255197212,0.12786025914829224,0.04946154089420816,0.07070664709123473,0.13458899900724647,0.08506689783569206,0.09002713165040512,0.13023580868861506,0.13800594007895728,0.1089816091974315,0.013623227511982949,0.090951708438141,0.06466621124787447,0.17576166614890099,0.002707552834181115,0.14987980882481983,0.1630198560931755,0.03246410373443117,0.12836963320539022,0.07474994161393403,0.13752956522179507,0.047372563829412684,0.21010385453155322,0.04835126975611333,0.16962483254399324,0.08916688133747531,0.15113366645975754,0.10082751841594775,0.06378675863961689,0.07941272919480172,0.16979373916951268,0.20831929631531237,0.018245392720928066
10200,0.09197809892323087,0.04154238342444467,0.1747628878802061,0.013239829333178932,0.04594757072627544,0.027569926669821145,0.04563385055267385,0.06601787654049726,0.0819933073978652,0.05949145193957359,0.11586769546071689,0.006127273887007807,0.20536807421594858,0.03594056842360563,0.1779097550024744,0.04305484971939677,0.1488129115053292,0.022100480348383605,0.057953371751037513,0.05036903836563314,0.1432518932269886,0.021498457348496782,0.07749421671032905,0.058197761334789294,0.2302222004160285,0.057077287982974664,0.10349179371118997,0.06667970926906547,0.12744413585900222,0.026371266441010236,0.16443701709310213,0.0006906336283615625,0.12613516562721797,0.008673918862809337,0.07763344119915641,0.09789729972190368,0.05451234622991511,0.08814347983362884,0.12391955216880887,0.023696026350216927,0.06970953533115486,0.07314129916630918,0.07382927982903578,0.051401665904824555,0.1724680383024471,0.06805183445955792,0.09992616790297784,0.013647285583206931,0.09557177614686745,0.023785744782175502,0.178545031696558,0.001456485922972206,0.1946349647633421,0.08411072173592705,0.03422402743793403,0.06587172600363071,0.06997176715195542,0.08595433177694159,0.05775953993725125,0.1087256753866086,0.03659234863645848,0.08191997657482833,0.07464819166880961,0.10027713458447789,0.12122767879627645,0.04179991013055163,0.10231360138600899,0.09174020361135465,0.20217039063572884,0.007392672418245638
10300,0.11716692220857915,0.049717974768581745,0.19839096814393997,0.019034659513272344,0.061141152307391165,0.050914771668612954,0.06759483355978903,0.08249022804537683,0.07742895584498696,0.07745805847779967,0.10409517834583919,0.012187680093726764,0.15436212175215283,0.07342866668714124,0.1685894632828422,0.06313195172435826,0.13130070352605705,0.038181684839244175,0.09058894657275894,0.06009099290663884,0.12331513876940102,0.02011935257609747,0.05679667660345634,0.10415947060488785,0.20008382238447667,0.07122307506215293,0.093821493076217,0.0972259622631651,0.14125384798619983,0.029374798832154634,0.14760115991036096,0.00021973659666703801,0.13651485003324018,0.011008604427115643,0.08051758665763038,0.14562924623083076,0.05280524791617479,0.10719932794953431,0.11374800408957526,0.0404212196998742,0.06309329796737681,0.08914671357391248,0.06395127598935847,0.0673094909002162,0.13525770311909063,0.1227543450169573,0.10572012381530121,0.016406325946598754,0.08121167961508036,0.029856686876207406,0.1524678636342287,0.0038264382019406185,0.17267055168437462,0.09654184653534988,0.042410435853525996,0.08407499295814584,0.07003765364132095,0.12382897064264575,0.0514355181803694,0.1486663384748681,0.04721839754511752,0.0957008333777682,0.10058599934340097,0.10264079098571809,0.08589399536140263,0.06740565827361328,0.055625679488811225,0.15092884052622443,0.2047214262187481,0.026512685792476988
10400,0.09209393107277505,0.07687122367582667,0.22817352265119553,0.012945201781985816,0.03303454164415598,0.14798221327364444,0.0653306141196351,0.11524724626094342,0.08243107575211017,0.09768654421724718,0.10794185847043991,0.022429196319232386,0.14009041922787827,0.07717055449029431,0.16749309268197976,0.08948435663569398,0.1132164413173651,0.06016433215195163,0.05255371526899663,0.1462277396825481,0.08492444876613918,0.06208513029691118,0.06148649230599403,0.12352903524879366,0.1828959067352116,0.09529742260347121,0.08713248648652525,0.11368938132231547,0.1225873090781618,0.054775849175585305,0.18212179591258368,0.000482321466203454,0.12763555370685126,0.018483916223016827,0.06983296478804397,0.15929239942775703,0.049046743262026994,0.13425782552907808,0.12286331616342068,0.049288700379293005,0.047614407376386225,0.15395408232385913,0.060526815701878685,0.10382449409842272,0.14466261555041585,0.13006825154100496,0.10102832050209767,0.03296410237855621,0.08007849742259299,0.06111126937731959,0.1891939453780651,0.004632325595594011,0.15622032124859592,0.14471747853246295,0.03398673861132314,0.1158949004408593,0.05514746001444575,0.16781349897809844,0.04215736099286005,0.20576430234496002,0.034504560227956504,0.13018891073842231,0.06306620702469865,0.19999392352138573,0.06824435514087478,0.10456420700793387,0.03737727057240489,0.19453425027637017,0.23591756969690322,0.023187710682759644
10500,0.07819788659210591,0.06492251710904598,0.2101834539324045,0.008480849683110137,0.03139703050255775,0.09209055304527283,0.048093231719186794,0.10202641836729397,0.08394066696329151,0.09819417470511968,0.11743022253115971,0.01676472198838989,0.17322265030816197,0.08337937532445115,0.1986111695296131,0.060453969976890676,0.1407905439364499,0.04251379685824916,0.0957289846106009,0.09421194477049126,0.11001790910796803,0.051224436205239025,0.0802535554394126,0.0912582624713347,0.23410546947270633,0.08496934424620121,0.12240674092688343,0.10348325494278195,0.14293823778889206,0.04171666122682265,0.1684320488323768,0.0007841081726382981,0.12809694659792714,0.016999672000545415,0.04843562496764781,0.1941027323574465,0.05354775578182723,0.13356497956868094,0.13611470474861562,0.03297753605079379,0.05858499976651122,0.12325581184559269,0.08435994823572829,0.07435763420803329,0.1515324523140277,0.13598863946743742,0.11679820713930224,0.020430976678127127,0.08985828674797501,0.05304784861447323,0.18934042751789093,0.0010931897850241512,0.19993149612564592,0.1074869149860054,0.029550357023254037,0.06966252207833652,0.06118648652577909,0.1721767485624452,0.05884253582917154,0.15581870028381672,0.039442890165974534,0.12011626736550111,0.08071634228018901,0.12046657414891972,0.11285196073974173,0.07877131606995438,0.07028860836807224,0.14279407692487844,0.22050781343132259,0.023532342788348613
10600,0.08002160897697597,0.053285015624971815,0.18551473319530487,0.026232576205802615,0.040976283326745036,0.059404018195346,0.03927055190849517,0.10829791351222541,0.0770853495444445,0.08300054482384332,0.08718996246655782,0.008821840126377841,0.13974058811242382,0.07500569782617579,0.17518913248204626,0.06658248761783625,0.1455438388832684,0.027315443116126045,0.060482914982871575,0.08279152074564164,0.10669558950656549,0.029149723104785873,0.07142815440893173,0.06078773756113757,0.19224697393365203,0.09252912532538175,0.10338248448643947,0.0821506474537521,0.12322413837970343,0.034390494006507906,0.143729490848879,0.00023688303902720995,0.10341571138964759,0.015542601043489413,0.0468207909051623,0.1689243549200527,0.038811618428943415,0.13190984483974585,0.12620959039777518,0.03183947118309334,0.05440939490993817,0.11380062554089818,0.0687574312392184,0.06976882968421491,0.1255850402372224,0.09288013521010206,0.10866284001569607,0.014778564585293153,0.06583041218774659,0.040518552780693946,0.22711417078971863,0.0023773233115207404,0.15461056478476773,0.11381197959349265,0.0173484586024036,0.05785235825169366,0.04963706065787048,0.1347334800803077,0.05592614533088636,0.11174326297737025,0.04345168439190714,0.05572889609468421,0.06355781002471653,0.10440794190463538,0.1043934466317296,0.050672727769657894,0.06898782860177259,0.12730031719487064,0.21021910142153502,0.01700496590729017
10700,0.0952288443222642,0.12040253285907537,0.18874639831483364,0.05581646405044012,0.050789524987339976,0.10562876388430595,0.05214932550942259,0.22888467259722997,0.06063590420629172,0.15554842226147764,0.13937965407967567,0.03523873603747537,0.1436381513873736,0.09250745684475987,0.17185349512146786,0.09723740458355223,0.15624814763151365,0.0556066782784032,0.06889293283562768,0.16217347932979465,0.1251460859026803,0.03508271369116491,0.056386227471133074,0.15579668340894084,0.20261868126690388,0.10337699076117132,0.09987254581188387,0.15139853750676566,0.1144737872663279,0.08125029066286515,0.18855464893082777,0.006083751695996398,0.11434403453022242,0.027110153968735378,0.05030919866955006,0.21771662451656562,0.04588727978989482,0.15698171807785652,0.1261348903295584,0.0626274361265132,0.049701253161765636,0.18134986214378537,0.06379695243530852,0.12612361571433106,0.12519430595317058,0.16361796934465278,0.11078002600391444,0.03187282761179009,0.08404995993311916,0.06923394541684372,0.1664218232035637,0.011957424954744056,0.18826588953379542,0.14223689595639827,0.024656140749963622,0.1655439663057526,0.04327026012966909,0.21338524505371448,0.06302239367505535,0.19688114460495854,0.038828796571901726,0.20967764890707669,0.07250948806400768,0.1844701416647205,0.06956134662032128,0.10854949127533473,0.06320189573388132,0.1894567285376575,0.20927764382213354,0.03462735645807698
10800,0.12942677172010436,0.05205959232390502,0.22879085168242455,0.021555842665839008,0.0738871969282627,0.06274142432957888,0.0817061214973884,0.09468603886846592,0.08670864430913593,0.08598001657882752,0.12070653835932414,0.014097691125546893,0.19146671909838914,0.08263486726864358,0.20393898070324212,0.06436834468377128,0.16132497013514413,0.044968720017816946,0.07883418444544077,0.10292842931812629,0.12639467600668067,0.023547343875137346,0.08907044331232707,0.10224033244885504,0.20201745219528675,0.06632230143732158,0.12419054957784036,0.08805098682888925,0.14000049692600272,0.04394855231607095,0.1698964492728313,0.0014103918918711618,0.1409285188238654,0.01357828884510026,0.0680355468556579,0.144425104462004,0.056261064551238506,0.0971246553360418,0.14040809446014463,0.04086121070749869,0.06529424355054896,0.12169396526393636,0.09043610575334991,0.06734847291269996,0.13052629583648273,0.11960584929807477,0.12447604473288122,0.019770433876577665,0.11470187684254987,0.04269779858721969,0.22021259367465973,0.0025790270628931466,0.1648449075097839,0.12015912412826614,0.047861518377127744,0.08379611065417218,0.06784059191349803,0.1360231826454809,0.07184729870641604,0.12770641020051698,0.04941944178614405,0.1019004299859291,0.09888479932068059,0.11182491165191795,0.08068338154504696,0.08303496161000415,0.0857681464145167,0.13792412142437468,0.24283833391964435,0.01466036987148982
10900,0.08031205224859364,0.06005921403052258,0.1632911439985037,0.028105513119953685,0.06622432991862297,0.035342538950499144,0.04926301642054958,0.10989318580238562,0.08680524494882454,0.07305941685816673,0.06801218787829082,0.024516846984624863,0.21038087041427692,0.058774199030691913,0.20291921379975975,0.05304685241344487,0.13627576304535413,0.05135545106324947,0.0747250888327306,0.12012201737062159,0.11959165330911271,0.029028697221355985,0.06761138290166854,0.06571069686712387,0.25809097699820993,0.05948790840029687,0.11384581075275713,0.08105572358269428,0.11307739234681047,0.04682642730937047,0.14783008582890034,0.001336700493349478,0.12490951158106327,0.017826713512517422,0.06471562232381027,0.14114314671688158,0.06616550364664622,0.08348608034430072,0.12125766935059801,0.04521363175790612,0.07091906658994655,0.09478644358508366,0.07421241511645563,0.06844069933012019,0.14153789643730436,0.10546343451361671,0.09505882057802457,0.0157843008304266,0.10655421697135482,0.050371730929327896,0.1646944172680378,0.005436264495074283,0.19374560102975616,0.09505932008923992,0.029932012238229316,0.06422088279699285,0.06035956145809373,0.1451429804073996,0.06352021254133433,0.0976021793376276,0.03621266849879776,0.11237386015836232,0.06697061584474376,0.1258927997953903,0.080058421784391,0.07484555079730247,0.08030017496397097,0.13023023799703676,0.22271144092082978,0.016979204045128427
11000,0.10506425367887406,0.06492586410604417,0.19011442512273788,0.024604469069163314,0.05919807441532612,0.13264874424785375,0.04647663952034366,0.13752431629745843,0.08309990664779701,0.08301729398258698,0.0956963486969471,0.023650134603182476,0.20656899120658637,0.06503607960864126,0.1929012921755202,0.0647634083787807,0.13361836828548332,0.0570640896001915,0.07337103944949129,0.09964833743420472,0.09227369503973615,0.05039976372903089,0.09363559527943531,0.0728404167709717,0.2547593777067959,0.07501817710144679,0.11549304559770407,0.1055829091329184,0.11631091595302488,0.05745294120779997,0.1640426398565372,0.006336354820329386,0.14805336884326406,0.017807043673464147,0.07408054145420656,0.1638509423914193,0.061785896707858355,0.10538923965317995,0.13306837966665624,0.04553976506481376,0.057510678198498984,0.12988982065047214,0.08560247263213729,0.07775341952904402,0.13656512144953012,0.1251718966138599,0.11100223662919904,0.03433099260368372,0.08080884923360178,0.0691096133733611,0.167095098644495,0.01624784665182233,0.15689051116351038,0.13231491922889896,0.034774079569615424,0.13597787722634772,0.06154570002790268,0.16681067159684396,0.05034715787041932,0.14658747395742466,0.034881055738115986,0.13646332690005958,0.0631598610466776,0.15355376859840292,0.10381692755036057,0.0902283054155608,0.07001938871366696,0.1649653078729898,0.21535983271896839,0.016496018438920144
11100,0.09688324344289653,0.05682948046202963,0.21383721604943276,0.015080588310229359,0.13107981383800507,0.011788712273119017,0.06306489695063126,0.09146205804719491,0.11649045567302142,0.0757917507369123,0.11843456079562505,0.03410725683594743,0.1674278237236043,0.07890212358021624,0.2577137399930507,0.043477460491430975,0.18835719610596524,0.03137398546886257,0.08955785208805041,0.07022036013024097,0.1722869727311136,0.027940467561324494,0.08255862010022004,0.055445619175831476,0.27842067535966636,0.0782875171447813,0.12145310169029416,0.09011417329505396,0.13591862630185692,0.0469504974650146,0.16592867424090704,0.0015465636140182444,0.16026246420418222,0.01375325266461813,0.08128312977619077,0.12620069899137315,0.06297217143167343,0.11766800786946467,0.16385579704074188,0.028289150154660093,0.08627283355842034,0.11489360805183726,0.09108187052119962,0.06361357748777235,0.17314185329845974,0.0929083457370455,0.11840438132027262,0.007406197163187531,0.10755625148969038,0.045330977963034716,0.1578555516898632,0.008305609240778722,0.2310550173278898,0.09781434667089949,0.041932951852989696,0.06142319622449577,0.09041096095745338,0.15792368596295292,0.09937154373619705,0.09471655006973378,0.04991089417448928,0.09383153988117908,0.1300712855389485,0.04615891238007372,0.1069340136523048,0.08129213847811721,0.10030756029300392,0.11138661159606676,0.21184915378689767,0.010007529350878031
11200,0.10446539302082623,0.06350010480031522,0.23677534833550454,0.015385427346336656,0.0661945790052414,0.09407700458541512,0.056829143091038405,0.11474656842386009,0.10495589240728055,0.06411477493755978,0.07106548858185609,0.03431410202756524,0.20173584328343472,0.06730891639505596,0.21517865546047688,0.05318507561912611,0.15334199606601534,0.03352171865242718,0.07526152978905222,0.09661405669017271,0.11626524749336505,0.028590516861376546,0.08228468770782153,0.08927072627314676,0.2301016045268625,0.07973147168522701,0.1062480240926203,0.10222219673662701,0.1576367939367544,0.03636490558448375,0.1626052005837361,0.0008375956400641371,0.14290304676526122,0.01535477067829763,0.07710101583506912,0.14029704582232003,0.06376624865723508,0.12721367761696456,0.14204651325708256,0.04004758005171425,0.05764215956442058,0.11708814218533613,0.11977467498303775,0.05467793588725138,0.14696733791913305,0.11905104702143166,0.12980412887899498,0.024038232526340596,0.0888846863593374,0.05802704486026674,0.18174773454666138,0.0073932156738010235,0.1721012175315991,0.09241789650051639,0.03005034863599576,0.114357621059753,0.07897885276072818,0.15451982100567851,0.052867505379254,0.14186732397320156,0.03755691099250989,0.10693469293361094,0.07602264943908757,0.12970639806007966,0.09918962872276703,0.10668805270809874,0.07084509366864546,0.13441676712237596,0.21814940348267556,0.018272599014926526
11300,0.11953152968164753,0.03427691410701407,0.21824736893177032,0.013712179113645107,0.12636274397373198,0.01590580289484933,0.08827311617122698,0.07799957624774834,0.13301970322123347,0.038096975529964876,0.10851412018140157,0.017010334801549714,0.21243924082567295,0.05152960663460059,0.25212283560540527,0.03756047497381587,0.18010872641000256,0.024382465071100562,0.0751646240665154,0.09609726835465567,0.13982924704472427,0.016559444941263834,0.10071035238603751,0.0665427720018973,0.24467302672564983,0.05429602994336165,0.12345266934822906,0.08595094835971284,0.15428370505917904,0.026256111161147115,0.159417025744915,0.0005490221168808299,0.153784002073937,0.010892248609727378,0.08208023563125416,0.09446105750545317,0.07863369836871113,0.10095128865629834,0.16101876758038997,0.020054384997820307,0.09809801131486892,0.07692982578931454,0.11861925428349744,0.033682194802060944,0.1807216282401766,0.08094611017243421,0.1375131149972348,0.00850660767805254,0.11018652213471276,0.04189656756968491,0.15700259245932102,0.0020896233909297734,0.20898218350484968,0.08491826311052743,0.04050450341310352,0.0530367342265284,0.08901039542766606,0.0945960041566783,0.06867796747246757,0.12133194997750252,0.05642890461510228,0.0636604619564511,0.10506335244728969,0.07852208260178137,0.15009754337370396,0.03788696986436359,0.14406146737746894,0.08015848776055161,0.2192383620887995,0.015076025998860132
11400,0.08452335295870024,0.06467870875905432,0.2046129111200571,0.02301077628217172,0.02856246866285801,0.06906881770119071,0.047945024146299274,0.11705993700317256,0.07288767353576772,0.08855226016219282,0.061518178010980286,0.0386916232916216,0.10864560310728848,0.10739562263916014,0.17929920949973166,0.06855316452720217,0.13025509174270877,0.05606439964622982,0.05905091618611054,0.11289402267324146,0.09323176886983822,0.06280436384641626,0.06752838343381881,0.09852959127165377,0.1718279283028096,0.11936439366545529,0.08644125421503276,0.11820246196426028,0.11187496296195097,0.04647842347202281,0.1551686767488718,0.0028401039301115816,0.11818018452160889,0.017728023319068597,0.04306138129782324,0.19509229012299711,0.055111897377563376,0.13562500769954308,0.12541693889070302,0.049404275275037435,0.03437761254608631,0.14792789277465393,0.07810484482358922,0.06876669207036577,0.1146799343505076,0.15918124318881643,0.09193666382251602,0.024260721785187917,0.08154571732240064,0.05459283754620888,0.1729372963309288,0.004797154862899333,0.11863004562134544,0.17376859647474702,0.01513091159480003,0.16974059057732424,0.053668236132802034,0.1859930801396464,0.03832852611958515,0.1924656435403449,0.03384290797816169,0.11260141710555481,0.0436365210558646,0.14729716664610001,0.06118164228585859,0.11589042044894692,0.03938286823944913,0.18110272231408292,0.18230016119778156,0.030697663832688703
11500,0.08533691171118442,0.04135280611123616,0.19267524518072604,0.019433631126594263,0.05176476258784533,0.037342961551621555,0.05491792750711154,0.09394998183701578,0.09612825666280354,0.07659414852129404,0.07856576641400655,0.01463664292047421,0.2054511889194449,0.05462143217021852,0.20694959023967385,0.05415085554648158,0.16030234458117648,0.029597529136387087,0.07017811108380556,0.10532524950328727,0.12477834251855478,0.03367707678196809,0.09447861835360527,0.0720515683448563,0.20151070710271596,0.08464418750954791,0.10567129199449538,0.09362618667144103,0.10784990266831808,0.03286868131595669,0.14196932315826416,0.00016367206815933363,0.12731915274634958,0.016204156170715578,0.0642235916763495,0.13498324896586142,0.07898402406967112,0.10089197132765548,0.1408892023493536,0.03160239102626292,0.06411253696617981,0.11558922386999863,0.07743038109038025,0.047776981089127195,0.12902539707720279,0.12077606979416616,0.10050027342023034,0.009509289322235609,0.09065186862966844,0.04427204569479467,0.11493645701557398,0.005977771354082506,0.1578175767712916,0.12874973202491066,0.02725290060819437,0.09371188511916746,0.07711417918525092,0.1271799767093354,0.03776652703527361,0.1789160747503047,0.0383007799936158,0.08117780499179067,0.05818427226936015,0.09146763422624925,0.10857833394159873,0.05238701401358412,0.1117693966306332,0.1323185039295317,0.19055401189252735,0.02245663254034298
11600,0.09859473926617819,0.056923991673530135,0.19384432397782803,0.020756019541295245,0.08489686250686646,0.06071266997605562,0.058715921793399115,0.10760652488547098,0.08816107168026707,0.07913567722152948,0.08975889906287193,0.03245938759452353,0.2021714210510254,0.05214089745610787,0.21479579590959474,0.04856005333408575,0.1695978146945608,0.03500112724740857,0.08604669198393822,0.09935319431083785,0.1541001800241945,0.01949449992770137,0.08558967473606269,0.0726277339970693,0.2390266283415258,0.06138176350214053,0.10936094422570684,0.09291973878377273,0.13395355477236037,0.03865544316592372,0.15858616679906845,0.0016927035883327335,0.14393278770148754,0.011424599436739097,0.08229209872354802,0.1464600574470655,0.07467883718865258,0.0881579479849149,0.14654624212998896,0.03061270810885617,0.06342139090411365,0.10082829416205641,0.08819241952561938,0.06490868196338209,0.14750170407018492,0.10151293871666504,0.12305233377571169,0.018147868419825835,0.10442743317357131,0.05069061005763485,0.18238366208970547,0.002134334048605524,0.18295293085587522,0.10376818412152412,0.03536246005872575,0.10673722287174314,0.07329843779912264,0.12897092073230518,0.049715436151018366,0.13015850009105634,0.04705997868891685,0.11123157080897551,0.08911668308652364,0.10849956346478742,0.1080506238155067,0.0609120002440856,0.09642237831010586,0.1325929069433995,0.20060957092791795,0.024606466531622573
11700,0.07156844858956687,0.05133145721629262,0.20104534644633532,0.020581862932885997,0.05481941662728786,0.063610895909369,0.045256354355452846,0.1211691839256933,0.07061799763537505,0.0905637522085218,0.039915076767404876,0.03951667994260788,0.18614500366772216,0.05598893336306598,0.17072937931516208,0.07207069349715312,0.1246387655365056,0.05412071599908061,0.05688984823328527,0.10958236758597195,0.12162397602074888,0.024919118381720097,0.0688674518217643,0.05640413627649347,0.2503864741884172,0.05646597454615403,0.0859621511772275,0.08737382249003559,0.10668286889098412,0.04980662546823137,0.1464892408500115,0.0011996087643334856,0.11035585200621022,0.01970565017666862,0.05559870398811702,0.14802597713883428,0.06289377688829388,0.09805785012680904,0.1187819823040627,0.03561933856772157,0.062459599459543824,0.09928785794375775,0.06375229625743539,0.05602221391018247,0.13774721502725568,0.0973835985889309,0.11557618548211299,0.03015267334826364,0.07987775387508529,0.056598244030465136,0.12662296742200851,0.007102421921445057,0.18256231585207086,0.09450570407892277,0.019425001247630764,0.11627296626102179,0.05985761874514382,0.13909517649952294,0.05128246627282351,0.1348710397942341,0.035835020221589554,0.10641104013249729,0.0631007024875054,0.11497402887863035,0.07768487914775808,0.07791154676245544,0.05682242736737761,0.12411769143485192,0.20138015188276767,0.017453285961528307
