	canoe	trudge	kayak	trek	stride	vault	trot	hop	exit	scurry	bike	raft	dart	speed	lurch	inch	gallop	paddle	creep	stagger	meander	stumble	hike	skate	tumble	wander	cycle	hasten	chase	plunge	dash	scramble	glide	limp	taxi	row	crawl	depart	journey	float	race	hurry	arrive	drift	swim	ride	flee	cross	march	sail	descend	fly	ascend	walk	climb	rush	run	travel	go	refund	bequeath	ask	dictate	yield	guarantee	tell	mail	allot	forward	promise	trade	rent	cede	relay	read	lease	feed	explain	deny	teach	allocate	issue	show	pass	grant	award	deliver	present	offer	pay	sell	assign	transfer	give	checkpoint
Layer 1	0.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.6666666666666666	0.0	1.0	1.0	0.4	1.0	0.8	1.0	0.6666666666666666	0.8571428571428571	0.5714285714285714	0.75	0.6666666666666666	0.6	0.4	0.5	0.5454545454545454	0.5454545454545454	0.9166666666666666	0.8333333333333334	0.8333333333333334	0.75	0.8333333333333334	0.5384615384615384	0.7142857142857143	0.6666666666666666	0.625	0.8260869565217391	0.76	0.4838709677419355	0.6857142857142857	0.723404255319149	0.7142857142857143	0.6571428571428571	0.6329113924050633	0.8478260869565217	0.8260869565217391	0.8260869565217391	0.7282608695652174	0.6413043478260869	0.7934782608695652	0.6304347826086957	0.532608695652174	0.6559139784946236	0.6666666666666666	0.7419354838709677	0.6559139784946236	0.5698924731182796	0.5161290322580645	0.7311827956989247	0.2	0.5	0.29411764705882354	0.09090909090909091	0.18181818181818182	0.27586206896551724	0.25806451612903225	0.375	0.24242424242424243	0.6666666666666666	0.46153846153846156	0.22641509433962265	0.48214285714285715	0.31746031746031744	0.4305555555555556	0.3835616438356164	0.24324324324324326	0.5	0.4594594594594595	0.21621621621621623	0.35135135135135137	0.6621621621621622	0.44594594594594594	0.35135135135135137	0.40540540540540543	0.44594594594594594	0.6216216216216216	0.32432432432432434	0.5675675675675675	0.33783783783783783	0.3108108108108108	0.32432432432432434	0.3108108108108108	0.6216216216216216	0.1891891891891892	100
Layer 2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	0.5714285714285714	0.875	0.8888888888888888	1.0	1.0	1.0	0.7272727272727273	1.0	1.0	0.5	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	0.8260869565217391	0.88	0.9032258064516129	0.7428571428571429	0.8936170212765957	1.0	0.8857142857142857	0.569620253164557	0.9891304347826086	0.5543478260869565	0.7282608695652174	0.1956521739130435	0.9456521739130435	0.7065217391304348	0.7717391304347826	0.782608695652174	0.9247311827956989	0.6236559139784946	0.40860215053763443	0.7096774193548387	0.16129032258064516	0.3870967741935484	0.17204301075268819	0.0	0.0	1.0	0.5	0.8181818181818182	0.6551724137931034	1.0	0.0625	0.0	0.1282051282051282	0.7692307692307693	0.49056603773584906	0.19642857142857142	0.015873015873015872	0.4722222222222222	0.9178082191780822	0.5405405405405406	0.7702702702702703	0.7297297297297297	1.0	0.8108108108108109	0.6756756756756757	0.8648648648648649	0.9324324324324325	0.7297297297297297	0.8783783783783784	0.8783783783783784	0.9864864864864865	0.6351351351351351	1.0	0.9459459459459459	0.6891891891891891	0.8243243243243243	0.7162162162162162	0.9864864864864865	100
Layer 3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	0.7142857142857143	1.0	0.8888888888888888	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.5833333333333334	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	0.8695652173913043	0.92	0.967741935483871	0.7714285714285715	0.8936170212765957	1.0	0.9	0.6075949367088608	0.9891304347826086	0.5760869565217391	0.6086956521739131	0.17391304347826086	0.9456521739130435	0.8260869565217391	0.8369565217391305	0.8260869565217391	0.946236559139785	0.6451612903225806	0.41935483870967744	0.8064516129032258	0.11827956989247312	0.5806451612903226	0.24731182795698925	0.0	0.0	0.9411764705882353	0.4090909090909091	0.8181818181818182	0.6551724137931034	1.0	0.03125	0.0	0.05128205128205128	0.5897435897435898	0.41509433962264153	0.125	0.015873015873015872	0.5138888888888888	0.9452054794520548	0.4189189189189189	0.7297297297297297	0.7432432432432432	1.0	0.8378378378378378	0.6756756756756757	0.8513513513513513	0.9594594594594594	0.8108108108108109	0.9324324324324325	0.8783783783783784	1.0	0.6486486486486487	1.0	0.9594594594594594	0.6891891891891891	0.7702702702702703	0.6756756756756757	0.9864864864864865	100
Layer 4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.5833333333333334	0.9166666666666666	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9565217391304348	0.96	0.967741935483871	0.8571428571428571	0.9574468085106383	1.0	0.9571428571428572	0.620253164556962	0.967391304347826	0.5652173913043478	0.6847826086956522	0.2608695652173913	0.9565217391304348	0.8804347826086957	0.8478260869565217	0.8913043478260869	1.0	0.6559139784946236	0.4731182795698925	0.7741935483870968	0.07526881720430108	0.5806451612903226	0.06451612903225806	0.0	0.0	1.0	0.36363636363636365	0.8636363636363636	0.5172413793103449	1.0	0.0	0.0	0.10256410256410256	0.7948717948717948	0.3584905660377358	0.07142857142857142	0.015873015873015872	0.4027777777777778	0.9452054794520548	0.32432432432432434	0.7837837837837838	0.8648648648648649	1.0	0.7972972972972973	0.581081081081081	0.8648648648648649	0.972972972972973	0.8648648648648649	0.972972972972973	0.8783783783783784	1.0	0.7297297297297297	1.0	1.0	0.7702702702702703	0.7567567567567568	0.6621621621621622	0.9864864864864865	100
Layer 5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.5833333333333334	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	0.96	0.967741935483871	0.8857142857142857	1.0	1.0	0.9571428571428572	0.6708860759493671	0.967391304347826	0.5869565217391305	0.6739130434782609	0.2608695652173913	0.9456521739130435	0.8804347826086957	0.8586956521739131	0.8695652173913043	1.0	0.6236559139784946	0.44086021505376344	0.7634408602150538	0.07526881720430108	0.5483870967741935	0.053763440860215055	0.0	0.0	1.0	0.36363636363636365	0.8636363636363636	0.5172413793103449	1.0	0.0	0.0	0.10256410256410256	0.9487179487179487	0.39622641509433965	0.03571428571428571	0.0	0.4027777777777778	0.9452054794520548	0.2972972972972973	0.7702702702702703	0.8513513513513513	1.0	0.7702702702702703	0.5675675675675675	0.8648648648648649	0.972972972972973	0.8648648648648649	0.972972972972973	0.8783783783783784	1.0	0.6891891891891891	1.0	1.0	0.8108108108108109	0.7972972972972973	0.7432432432432432	0.9864864864864865	100
Layer 6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.5833333333333334	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	0.96	0.967741935483871	0.8857142857142857	1.0	1.0	0.9571428571428572	0.6835443037974683	0.967391304347826	0.5869565217391305	0.7065217391304348	0.25	0.9456521739130435	0.8804347826086957	0.8586956521739131	0.8804347826086957	1.0	0.6236559139784946	0.44086021505376344	0.7741935483870968	0.06451612903225806	0.5591397849462365	0.03225806451612903	0.0	0.0	1.0	0.36363636363636365	0.8636363636363636	0.5517241379310345	1.0	0.0	0.0	0.10256410256410256	0.9487179487179487	0.3584905660377358	0.03571428571428571	0.0	0.3611111111111111	0.9452054794520548	0.25675675675675674	0.7972972972972973	0.8513513513513513	1.0	0.7702702702702703	0.527027027027027	0.8648648648648649	0.972972972972973	0.8648648648648649	0.972972972972973	0.8783783783783784	1.0	0.7432432432432432	1.0	1.0	0.8108108108108109	0.8108108108108109	0.7567567567567568	0.9864864864864865	100
Layer 7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.5833333333333334	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	0.96	0.967741935483871	0.9142857142857143	1.0	1.0	0.9571428571428572	0.6835443037974683	0.967391304347826	0.5978260869565217	0.717391304347826	0.2608695652173913	0.9456521739130435	0.8804347826086957	0.8804347826086957	0.8804347826086957	1.0	0.6021505376344086	0.43010752688172044	0.7741935483870968	0.053763440860215055	0.5376344086021505	0.010752688172043012	0.0	0.0	1.0	0.3181818181818182	0.8636363636363636	0.5517241379310345	1.0	0.0	0.0	0.1282051282051282	0.9487179487179487	0.37735849056603776	0.03571428571428571	0.0	0.3611111111111111	0.9452054794520548	0.25675675675675674	0.8108108108108109	0.8513513513513513	1.0	0.7702702702702703	0.5135135135135135	0.8648648648648649	0.9864864864864865	0.8783783783783784	0.972972972972973	0.8783783783783784	1.0	0.7297297297297297	1.0	1.0	0.8243243243243243	0.8378378378378378	0.7567567567567568	0.9864864864864865	100
Layer 8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96	0.967741935483871	0.9142857142857143	1.0	1.0	0.9571428571428572	0.6835443037974683	0.967391304347826	0.6086956521739131	0.7065217391304348	0.2608695652173913	0.9239130434782609	0.8695652173913043	0.8804347826086957	0.9021739130434783	1.0	0.5913978494623656	0.41935483870967744	0.7419354838709677	0.053763440860215055	0.5053763440860215	0.010752688172043012	0.0	0.0	1.0	0.3181818181818182	0.8636363636363636	0.5517241379310345	1.0	0.0	0.0	0.1282051282051282	0.9743589743589743	0.41509433962264153	0.03571428571428571	0.0	0.3611111111111111	0.9452054794520548	0.24324324324324326	0.8108108108108109	0.8513513513513513	1.0	0.7702702702702703	0.5405405405405406	0.8648648648648649	0.9864864864864865	0.8783783783783784	0.972972972972973	0.8783783783783784	1.0	0.7432432432432432	1.0	1.0	0.8378378378378378	0.8648648648648649	0.7702702702702703	0.9864864864864865	100
Layer 9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.92	0.967741935483871	0.9142857142857143	1.0	1.0	0.9285714285714286	0.6835443037974683	0.967391304347826	0.5978260869565217	0.7065217391304348	0.2826086956521739	0.9021739130434783	0.8695652173913043	0.8804347826086957	0.8913043478260869	1.0	0.5698924731182796	0.41935483870967744	0.7096774193548387	0.043010752688172046	0.4946236559139785	0.010752688172043012	0.0	0.0	1.0	0.36363636363636365	0.8636363636363636	0.6206896551724138	1.0	0.0	0.0	0.1282051282051282	0.9743589743589743	0.39622641509433965	0.03571428571428571	0.0	0.3611111111111111	0.958904109589041	0.24324324324324326	0.8108108108108109	0.8648648648648649	1.0	0.7702702702702703	0.5405405405405406	0.8648648648648649	0.9864864864864865	0.8648648648648649	0.972972972972973	0.8783783783783784	1.0	0.8108108108108109	1.0	1.0	0.8918918918918919	0.8648648648648649	0.7702702702702703	0.9864864864864865	100
Layer 10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.6666666666666666	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	0.92	0.967741935483871	0.9142857142857143	1.0	1.0	0.8857142857142857	0.6835443037974683	0.967391304347826	0.5652173913043478	0.7065217391304348	0.29347826086956524	0.8586956521739131	0.8586956521739131	0.8695652173913043	0.8804347826086957	1.0	0.5591397849462365	0.3978494623655914	0.6236559139784946	0.03225806451612903	0.4838709677419355	0.0	0.0	0.0	1.0	0.4090909090909091	0.8636363636363636	0.6206896551724138	1.0	0.0	0.0	0.1282051282051282	1.0	0.41509433962264153	0.03571428571428571	0.0	0.3611111111111111	0.9726027397260274	0.24324324324324326	0.8108108108108109	0.8783783783783784	1.0	0.7702702702702703	0.5405405405405406	0.8648648648648649	0.9864864864864865	0.8378378378378378	0.972972972972973	0.8783783783783784	1.0	0.8243243243243243	1.0	1.0	0.9054054054054054	0.8648648648648649	0.7702702702702703	0.9864864864864865	100
Layer 11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	0.9	1.0	1.0	0.8181818181818182	1.0	1.0	0.5833333333333334	1.0	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9565217391304348	0.92	0.967741935483871	0.9428571428571428	0.9787234042553191	1.0	0.8285714285714286	0.6835443037974683	0.967391304347826	0.5	0.717391304347826	0.29347826086956524	0.8260869565217391	0.8369565217391305	0.8586956521739131	0.8695652173913043	1.0	0.5268817204301075	0.3978494623655914	0.5806451612903226	0.03225806451612903	0.4731182795698925	0.0	0.0	0.0	1.0	0.5454545454545454	0.8636363636363636	0.6206896551724138	1.0	0.0	0.0	0.1282051282051282	1.0	0.4528301886792453	0.03571428571428571	0.0	0.375	1.0	0.25675675675675674	0.8108108108108109	0.9459459459459459	1.0	0.7702702702702703	0.527027027027027	0.8783783783783784	1.0	0.8378378378378378	0.9864864864864865	0.8783783783783784	1.0	0.8918918918918919	1.0	1.0	0.9459459459459459	0.8648648648648649	0.7567567567567568	0.9864864864864865	100
Layer 12	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	0.9	1.0	1.0	0.8181818181818182	1.0	1.0	0.4166666666666667	0.9166666666666666	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.9565217391304348	0.92	0.967741935483871	0.8857142857142857	0.9574468085106383	1.0	0.8	0.6329113924050633	0.9782608695652174	0.4782608695652174	0.717391304347826	0.29347826086956524	0.8043478260869565	0.8152173913043478	0.8478260869565217	0.8478260869565217	1.0	0.5053763440860215	0.3870967741935484	0.5591397849462365	0.021505376344086023	0.4946236559139785	0.0	0.0	0.0	1.0	0.5909090909090909	0.8636363636363636	0.6206896551724138	1.0	0.0	0.0	0.1282051282051282	1.0	0.4716981132075472	0.017857142857142856	0.0	0.4027777777777778	1.0	0.28378378378378377	0.8918918918918919	0.972972972972973	1.0	0.7702702702702703	0.4594594594594595	0.8783783783783784	1.0	0.8108108108108109	0.9864864864864865	0.8783783783783784	1.0	0.918918918918919	1.0	1.0	0.9594594594594594	0.8513513513513513	0.7162162162162162	0.9864864864864865	100
Layer 1	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.6666666666666666	0.6666666666666666	1.0	1.0	0.4	1.0	0.8	1.0	0.6666666666666666	0.8571428571428571	0.42857142857142855	0.625	0.6666666666666666	0.6	0.4	0.5	0.5454545454545454	0.5454545454545454	0.75	0.75	0.5833333333333334	0.6666666666666666	0.8333333333333334	0.46153846153846156	0.6428571428571429	0.6666666666666666	0.625	0.7391304347826086	0.76	0.45161290322580644	0.6857142857142857	0.7659574468085106	0.6122448979591837	0.5428571428571428	0.6455696202531646	0.8804347826086957	0.8152173913043478	0.7717391304347826	0.6630434782608695	0.6195652173913043	0.7391304347826086	0.6086956521739131	0.6086956521739131	0.5698924731182796	0.6129032258064516	0.6989247311827957	0.5698924731182796	0.5698924731182796	0.5483870967741935	0.7096774193548387	0.2	0.25	0.4117647058823529	0.36363636363636365	0.18181818181818182	0.3103448275862069	0.3225806451612903	0.4375	0.24242424242424243	0.6923076923076923	0.46153846153846156	0.3018867924528302	0.4642857142857143	0.30158730158730157	0.5138888888888888	0.4520547945205479	0.25675675675675674	0.4864864864864865	0.47297297297297297	0.33783783783783783	0.35135135135135137	0.6486486486486487	0.43243243243243246	0.40540540540540543	0.4189189189189189	0.5	0.7162162162162162	0.35135135135135137	0.6216216216216216	0.3918918918918919	0.35135135135135137	0.33783783783783783	0.40540540540540543	0.6891891891891891	0.2972972972972973	150
Layer 2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	1.0	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.5714285714285714	0.42857142857142855	0.875	1.0	0.9	1.0	1.0	0.7272727272727273	1.0	1.0	0.08333333333333333	0.5	1.0	0.6666666666666666	1.0	1.0	0.9333333333333333	1.0	0.8695652173913043	0.84	0.8709677419354839	0.6285714285714286	0.8297872340425532	1.0	0.8428571428571429	0.620253164556962	1.0	0.391304347826087	0.7391304347826086	0.25	0.8260869565217391	0.7065217391304348	0.7717391304347826	0.6521739130434783	0.7956989247311828	0.8387096774193549	0.5806451612903226	0.8924731182795699	0.46236559139784944	0.5268817204301075	0.9032258064516129	0.0	0.0	0.6470588235294118	0.8636363636363636	0.7727272727272727	0.9310344827586207	0.967741935483871	0.5	0.45454545454545453	0.5384615384615384	0.6410256410256411	0.24528301886792453	0.9107142857142857	0.0	0.5694444444444444	0.8082191780821918	0.6081081081081081	0.7027027027027027	0.918918918918919	1.0	0.8783783783783784	0.6756756756756757	0.9054054054054054	0.7837837837837838	0.7432432432432432	0.9324324324324325	0.8918918918918919	0.8918918918918919	0.918918918918919	0.9594594594594594	0.8918918918918919	0.6216216216216216	0.6351351351351351	0.21621621621621623	0.972972972972973	150
Layer 3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	0.7142857142857143	0.5714285714285714	0.875	1.0	0.9	1.0	1.0	0.8181818181818182	1.0	1.0	0.0	0.75	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.7391304347826086	0.88	0.9032258064516129	0.7714285714285715	0.8936170212765957	1.0	0.8571428571428571	0.6582278481012658	1.0	0.22826086956521738	0.4782608695652174	0.2391304347826087	0.967391304347826	0.7934782608695652	0.8804347826086957	0.6847826086956522	0.8817204301075269	0.7311827956989247	0.7311827956989247	0.956989247311828	0.4946236559139785	0.8064516129032258	0.989247311827957	0.0	0.0	0.7058823529411765	1.0	0.8181818181818182	0.8620689655172413	1.0	0.3125	0.3333333333333333	0.41025641025641024	0.48717948717948717	0.1509433962264151	0.9464285714285714	0.06349206349206349	0.6527777777777778	0.958904109589041	0.6216216216216216	0.7162162162162162	0.9864864864864865	1.0	0.8918918918918919	0.3108108108108108	0.8783783783783784	0.8243243243243243	0.8378378378378378	0.9594594594594594	0.8783783783783784	0.8783783783783784	0.972972972972973	0.9594594594594594	0.8783783783783784	0.7297297297297297	0.581081081081081	0.05405405405405406	0.9864864864864865	150
Layer 4	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	0.7142857142857143	0.7142857142857143	0.875	1.0	0.9	0.9	1.0	0.8181818181818182	1.0	1.0	0.0	0.75	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.6956521739130435	0.92	0.9354838709677419	0.7714285714285715	0.9148936170212766	1.0	0.9	0.7468354430379747	1.0	0.22826086956521738	0.43478260869565216	0.2391304347826087	0.967391304347826	0.782608695652174	0.9239130434782609	0.7717391304347826	0.8602150537634409	0.7419354838709677	0.7096774193548387	0.946236559139785	0.45161290322580644	0.8602150537634409	0.989247311827957	0.0	0.0	0.8823529411764706	1.0	0.7272727272727273	0.7586206896551724	1.0	0.28125	0.09090909090909091	0.3333333333333333	0.5897435897435898	0.1509433962264151	0.9107142857142857	0.1111111111111111	0.6527777777777778	0.9726027397260274	0.6081081081081081	0.6486486486486487	1.0	1.0	0.9324324324324325	0.2702702702702703	0.8783783783783784	0.8378378378378378	0.7297297297297297	0.9459459459459459	0.8648648648648649	0.8648648648648649	0.9324324324324325	0.9864864864864865	0.7972972972972973	0.7567567567567568	0.581081081081081	0.05405405405405406	0.9864864864864865	150
Layer 5	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	1.0	1.0	1.0	1.0	0.8	0.8	1.0	1.0	1.0	0.7142857142857143	0.7142857142857143	0.625	1.0	0.8	0.9	1.0	0.9090909090909091	1.0	1.0	0.16666666666666666	0.9166666666666666	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.6521739130434783	0.88	0.967741935483871	0.7714285714285715	0.8723404255319149	1.0	0.9428571428571428	0.7721518987341772	1.0	0.25	0.5	0.25	0.9782608695652174	0.8152173913043478	0.9130434782608695	0.8043478260869565	0.7741935483870968	0.8064516129032258	0.6451612903225806	0.956989247311828	0.45161290322580644	0.8602150537634409	0.989247311827957	0.0	0.0	1.0	1.0	0.6818181818181818	0.7241379310344828	1.0	0.3125	0.030303030303030304	0.48717948717948717	0.717948717948718	0.1320754716981132	0.8392857142857143	0.20634920634920634	0.6527777777777778	1.0	0.5675675675675675	0.5405405405405406	1.0	1.0	0.918918918918919	0.22972972972972974	0.8783783783783784	0.8378378378378378	0.6891891891891891	0.9054054054054054	0.8783783783783784	0.918918918918919	0.8243243243243243	1.0	0.8108108108108109	0.581081081081081	0.6216216216216216	0.05405405405405406	0.9864864864864865	150
Layer 6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7142857142857143	0.7142857142857143	0.375	1.0	1.0	1.0	1.0	0.9090909090909091	1.0	1.0	0.08333333333333333	0.9166666666666666	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.8695652173913043	0.84	0.967741935483871	0.7142857142857143	0.8723404255319149	1.0	0.9857142857142858	0.810126582278481	1.0	0.25	0.5	0.25	0.9782608695652174	0.9239130434782609	0.9347826086956522	0.8478260869565217	0.7311827956989247	0.9032258064516129	0.6451612903225806	0.978494623655914	0.4731182795698925	0.8817204301075269	0.978494623655914	0.0	0.0	1.0	0.9545454545454546	0.6363636363636364	0.7241379310344828	1.0	0.3125	0.030303030303030304	0.5641025641025641	0.8205128205128205	0.03773584905660377	0.7142857142857143	0.2222222222222222	0.6388888888888888	1.0	0.527027027027027	0.4864864864864865	1.0	1.0	0.918918918918919	0.21621621621621623	0.8648648648648649	0.8378378378378378	0.6621621621621622	0.8648648648648649	0.8783783783783784	0.9054054054054054	0.7837837837837838	1.0	0.8918918918918919	0.43243243243243246	0.5135135135135135	0.05405405405405406	0.9864864864864865	150
Layer 7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	0.7142857142857143	0.625	1.0	0.9	1.0	1.0	0.9090909090909091	1.0	1.0	0.08333333333333333	0.9166666666666666	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.8695652173913043	0.88	0.967741935483871	0.7142857142857143	0.851063829787234	1.0	0.9857142857142858	0.810126582278481	1.0	0.25	0.5108695652173914	0.25	0.967391304347826	0.9347826086956522	0.9347826086956522	0.8586956521739131	0.7311827956989247	0.9139784946236559	0.7096774193548387	0.967741935483871	0.5268817204301075	0.8709677419354839	0.978494623655914	0.0	0.0	1.0	0.9545454545454546	0.6363636363636364	0.7241379310344828	1.0	0.3125	0.06060606060606061	0.5897435897435898	0.8205128205128205	0.018867924528301886	0.7142857142857143	0.1746031746031746	0.625	1.0	0.527027027027027	0.5135135135135135	1.0	1.0	0.9324324324324325	0.25675675675675674	0.8513513513513513	0.8108108108108109	0.6486486486486487	0.8918918918918919	0.8783783783783784	0.9054054054054054	0.7972972972972973	1.0	0.8648648648648649	0.43243243243243246	0.527027027027027	0.05405405405405406	0.9864864864864865	150
Layer 8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	0.7142857142857143	0.5	1.0	0.9	1.0	1.0	0.9090909090909091	1.0	1.0	0.08333333333333333	0.9166666666666666	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	0.8695652173913043	0.84	0.967741935483871	0.7142857142857143	0.8085106382978723	1.0	0.9857142857142858	0.8227848101265823	1.0	0.25	0.5652173913043478	0.2391304347826087	0.967391304347826	0.9347826086956522	0.9347826086956522	0.8478260869565217	0.6989247311827957	0.8709677419354839	0.7204301075268817	0.956989247311828	0.5698924731182796	0.8494623655913979	0.978494623655914	0.0	0.0	1.0	0.9545454545454546	0.6818181818181818	0.7241379310344828	1.0	0.28125	0.06060606060606061	0.5384615384615384	0.7948717948717948	0.018867924528301886	0.75	0.047619047619047616	0.625	1.0	0.527027027027027	0.527027027027027	1.0	1.0	0.9459459459459459	0.2702702702702703	0.8513513513513513	0.8108108108108109	0.6216216216216216	0.9054054054054054	0.8783783783783784	0.8783783783783784	0.8108108108108109	1.0	0.8378378378378378	0.44594594594594594	0.5540540540540541	0.05405405405405406	0.9864864864864865	150
Layer 9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	0.8571428571428571	0.5714285714285714	0.75	1.0	0.9	1.0	1.0	0.9090909090909091	1.0	1.0	0.08333333333333333	0.9166666666666666	1.0	0.9166666666666666	1.0	1.0	0.8666666666666667	1.0	0.9130434782608695	0.8	0.9354838709677419	0.7142857142857143	0.8085106382978723	1.0	0.9857142857142858	0.8481012658227848	1.0	0.2717391304347826	0.5869565217391305	0.2391304347826087	0.967391304347826	0.9347826086956522	0.9239130434782609	0.8586956521739131	0.7204301075268817	0.8924731182795699	0.7526881720430108	0.956989247311828	0.6236559139784946	0.8172043010752689	0.978494623655914	0.0	0.0	1.0	0.9545454545454546	0.6818181818181818	0.7241379310344828	1.0	0.28125	0.09090909090909091	0.5384615384615384	0.7948717948717948	0.03773584905660377	0.75	0.031746031746031744	0.6111111111111112	1.0	0.527027027027027	0.5405405405405406	1.0	1.0	0.9459459459459459	0.2972972972972973	0.8513513513513513	0.8108108108108109	0.6351351351351351	0.8783783783783784	0.8783783783783784	0.8783783783783784	0.8243243243243243	1.0	0.8378378378378378	0.4189189189189189	0.5540540540540541	0.05405405405405406	0.9864864864864865	150
